5eb185c26dd411b222dd3607,"周星驰,莫文蔚,张柏芝",https://p0.meituan.net/movie/1f0d671f6a37f9d7b015e4682b8b113e174332.jpg@160w_220h_1e_1c,23,9.1,：1999-02-13(中国香港),喜剧之王
5eb185c26dd411b222dd3608,"克林特·伊斯特伍德,李·范·克里夫,埃里·瓦拉赫 Eli Wallach",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@160w_220h_1e_1c,24,8.9,：1966-12-23(意大利),黄金三镖客
5eb185c26dd411b222dd3609,"让·雷诺,加里·奥德曼,娜塔莉·波特曼",https://p1.meituan.net/movie/6bea9af4524dfbd0b668eaa7e187c3df767253.jpg@160w_220h_1e_1c,25,9.5,：1994-09-14(法国),这个杀手不太冷
5eb185c26dd411b222dd360a,"志田未来,神木隆之介,大竹忍",https://p1.meituan.net/movie/640cc32445df972b066c9a04b194da141104515.jpg@160w_220h_1e_1c,26,8.8,：2010-07-17(日本),借东西的小人阿莉埃蒂
5eb185c26dd411b222dd360b,"周星驰,莫文蔚,吴孟达",https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@160w_220h_1e_1c,27,9.6,：2014-10-24,大话西游之月光宝盒
5eb185c26dd411b222dd360c,"吴念真,金燕玲,李凯莉",https://p0.meituan.net/movie/6cb23356f9d8e0b506349561c633310d102189.jpg@160w_220h_1e_1c,28,8.9,：2000-05-15(法国),一一
5eb185c26dd411b222dd360d,"乌尔里希·穆埃,塞巴斯蒂安·科赫,马蒂娜·格德克",https://p0.meituan.net/movie/3985eaf3858bea0f2a3d966bf7ee2103178217.jpg@160w_220h_1e_1c,29,9.0,：2006-03-23(德国),窃听风暴
5eb185c26dd411b222dd360e,"金·凯瑞,劳拉·琳妮,诺亚·艾默里奇",https://p0.meituan.net/movie/8959888ee0c399b0fe53a714bc8a5a17460048.jpg@160w_220h_1e_1c,30,8.9,：1998(罗马尼亚),楚门的世界
5eb185c36dd411b222dd360f,"爱德华·阿斯纳,乔丹·长井,鲍勃·彼德森",https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@160w_220h_1e_1c,31,8.9,：2009-08-04,飞屋环游记
5eb185c36dd411b222dd3610,"倍赏千惠子,木村拓哉,美轮明宏",https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@160w_220h_1e_1c,32,8.9,：2004-09-05(意大利),哈尔的移动城堡
5eb185c36dd411b222dd3611,"亚历桑德雷·罗德里格斯,艾莉丝·布拉加,莱安德鲁·菲尔米诺",https://p1.meituan.net/movie/b553d13f30100db731ab6cf45668e52d94703.jpg@160w_220h_1e_1c,33,8.9,：2002(俄罗斯),上帝之城
5eb185c36dd411b222dd3612,"罗素·克洛,詹妮弗·康纳利,艾德·哈里斯",https://p0.meituan.net/movie/7b7d1f8aa36d7a15463ce6942708a1a7265296.jpg@160w_220h_1e_1c,34,8.8,：2001-12-13(美国),美丽心灵
5eb185c36dd411b222dd3613,"蒂姆·罗宾斯,摩根·弗里曼,鲍勃·冈顿",https://p0.meituan.net/movie/283292171619cdfd5b240c8fd093f1eb255670.jpg@160w_220h_1e_1c,35,9.5,：1994-09-10(加拿大),肖申克的救赎
5eb185c36dd411b222dd3614,"罗伯托·贝尼尼,尼可莱塔·布拉斯基,乔治·坎塔里尼",https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@160w_220h_1e_1c,36,9.3,：2020-01-03,美丽人生
5eb185c36dd411b222dd3615,"张国荣,王祖贤,午马",https://p0.meituan.net/moviemachine/e5049c64cbfadfe75c7de6ad23247a8a268159.jpg@160w_220h_1e_1c,37,9.2,：2011-04-30,倩女幽魂
5eb185c36dd411b222dd3616,"爱德华·哈里森·诺顿,布拉德·皮特,海伦娜·伯翰·卡特",https://p0.meituan.net/movie/b3defc07dfaa1b6f5b74852ce38a3f8f242792.jpg@160w_220h_1e_1c,38,8.8,：1999-09-10(意大利),搏击俱乐部
5eb185c36dd411b222dd3617,"张国荣,梁朝伟,张震",https://p0.meituan.net/movie/ae7245920d95c03765fe1615f3a1fe3865785.jpg@160w_220h_1e_1c,39,9.2,：1997-05-17(法国),春光乍泄
5eb185c36dd411b222dd3618,"蒂姆·罗斯,比尔·努恩,克兰伦斯·威廉姆斯三世",https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@160w_220h_1e_1c,40,9.3,：2019-11-15,海上钢琴师
5eb185c36dd411b222dd3619,"张曼玉,梁家辉,甄子丹",https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@160w_220h_1e_1c,41,8.8,：2012-02-24,新龙门客栈
5eb185c36dd411b222dd361a,"杰伊·巴鲁切尔,杰拉德·巴特勒,亚美莉卡·费雷拉",https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@160w_220h_1e_1c,42,9.0,：2010-05-14,驯龙高手
5eb185c36dd411b222dd361b,"阿尔·帕西诺,罗伯特·德尼罗,黛安·基顿",https://p0.meituan.net/movie/bb1dee5e0b25889a2410211c1d5010ae190824.jpg@160w_220h_1e_1c,43,9.0,：1974-12-12(美国),教父2
5eb185c36dd411b222dd361c,"罗伯特·德尼罗,詹姆斯·伍兹,伊丽莎白·麦戈文",https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@160w_220h_1e_1c,44,9.1,：2015-04-23,美国往事
5eb185c36dd411b222dd361d,"费雯·丽,罗伯特·泰勒,露塞尔·沃特森",https://p0.meituan.net/movie/58782fa5439c25d764713f711ebecd1e201941.jpg@160w_220h_1e_1c,45,9.2,：1940-05-17(美国),魂断蓝桥
5eb185c36dd411b222dd361e,"马修·布罗德里克,尼基塔·卡兰姆,詹姆斯·厄尔·琼斯",https://p0.meituan.net/movie/27b76fe6cf3903f3d74963f70786001e1438406.jpg@160w_220h_1e_1c,46,8.8,：1995-07-15,狮子王
5eb185c36dd411b222dd361f,"尼古拉斯·凯奇,艾玛·斯通,瑞安·雷诺兹",https://p1.meituan.net/movie/bc022b86345c643ca21d759166f77a553679589.jpg@160w_220h_1e_1c,47,9.5,：2013-04-20,疯狂原始人
5eb185c36dd411b222dd3620,"周星驰,巩俐,郑佩佩",https://p0.meituan.net/movie/851fa4bfb2c4095986bb8527d4787335191063.jpg@160w_220h_1e_1c,48,9.1,：1993-07-01(中国香港),唐伯虎点秋香
5eb185c36dd411b222dd3621,"范·迪塞尔,保罗·沃克,道恩·强森",https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@160w_220h_1e_1c,49,9.1,：2011-05-12,速度与激情5
5eb185c36dd411b222dd3622,"娜塔莉·波特曼,雨果·维文,斯蒂芬·瑞",https://p1.meituan.net/movie/06ec3c1c647942b1e40bca84036014e9490863.jpg@160w_220h_1e_1c,50,8.8,：2005-12-11(美国),V字仇杀队
5eb185c36dd411b222dd3623,"秦岚,糸井重里,岛本须美",https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@160w_220h_1e_1c,51,9.2,：2018-12-14,龙猫
5eb185c36dd411b222dd3624,"布拉德·皮特,凯特·布兰切特,塔拉吉·P·汉森",https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@160w_220h_1e_1c,52,8.8,：2008-12-25(美国),本杰明·巴顿奇事
5eb185c36dd411b222dd3625,"伊莱贾·伍德,伊恩·麦克莱恩,丽芙·泰勒",https://p0.meituan.net/movie/02bb9fd161c05bad6089133098efcdb5546589.jpg@160w_220h_1e_1c,53,9.1,：2003-04-25,指环王2：双塔奇兵
5eb185c36dd411b222dd3626,"伊莱贾·伍德,伊恩·麦克莱恩,丽芙·泰勒",https://p1.meituan.net/movie/dd08154878aac7c8c649fe3eeb8ccd0a2498277.jpg@160w_220h_1e_1c,54,9.0,：2002-04-04,指环王1：护戒使者
5eb185c36dd411b222dd3627,"瑞秋·麦克亚当斯,多姆纳尔·格里森,比尔·奈伊",https://p0.meituan.net/movie/6d8491386d07cda91967a6fbbd0d0788294693.jpg@160w_220h_1e_1c,55,8.8,：2013-09-04(英国),时空恋旅人
5eb185c36dd411b222dd3628,"尊龙,陈冲,彼得·奥图尔",https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@160w_220h_1e_1c,56,8.8,：1987-10-23,末代皇帝
5eb185c36dd411b222dd3629,"寺田农,鹫尾真知子,龟山助清",https://p1.meituan.net/movie/ba1ed511668402605ed369350ab779d6319397.jpg@160w_220h_1e_1c,57,9.0,：1992-05-01,天空之城
5eb185c36dd411b222dd362a,"岛本须美,永井一郎,坂本千夏",https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@160w_220h_1e_1c,58,8.8,：1992-05,风之谷
5eb185c36dd411b222dd362b,"松田洋治,石田百合子,田中裕子",https://p0.meituan.net/movie/a08f65e6cb50fab32df5da69ff116f593095363.jpg@160w_220h_1e_1c,59,8.9,：1998-05-01,幽灵公主
5eb185c36dd411b222dd362c,"克里斯蒂安·贝尔,迈克尔·凯恩,加里·奥德曼",https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@160w_220h_1e_1c,60,8.9,：2012-08-27,蝙蝠侠：黑暗骑士崛起
5eb185c36dd411b222dd362d,"亨利·方达,李·科布,马丁·鲍尔萨姆",https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@160w_220h_1e_1c,61,9.1,：1957-04-13(美国),十二怒汉
5eb185c36dd411b222dd362e,"李来,薛耿求,严志媛",https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@160w_220h_1e_1c,62,9.1,：2013-10-02(韩国),素媛
5eb185c36dd411b222dd362f,"周星驰,朱茵,莫文蔚",https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@160w_220h_1e_1c,63,8.8,：2014-10-24,大话西游之大圣娶亲
5eb185c36dd411b222dd3630,"马龙·白兰度,阿尔·帕西诺,詹姆斯·肯恩",https://p0.meituan.net/movie/1199dc6273680f175fd9b06c9c36d08a219658.jpg@160w_220h_1e_1c,64,9.3,：2015-04-18,教父
5eb185c46dd411b222dd3631,"雅克·贝汉,姜文,兰斯洛特·佩林",https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@160w_220h_1e_1c,65,8.9,：2011-08-12,海洋
5eb185c46dd411b222dd3632,"基努·里维斯,凯瑞-安·莫斯,劳伦斯·菲什伯恩",https://p1.meituan.net/movie/ad974d3527879f00be2eec29135118163728582.jpg@160w_220h_1e_1c,66,9.0,：2000-01-14,黑客帝国
5eb185c46dd411b222dd3633,"姜文,姜宏波,陈强",https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@160w_220h_1e_1c,67,8.9,：2000-05-13(法国),鬼子来了
5eb185c46dd411b222dd3634,"丹尼尔·雷德克里夫,鲁伯特·格林特,艾玛·沃特森",https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@160w_220h_1e_1c,68,9.0,：2011-08-04,哈利·波特与死亡圣器（下）
5eb185c46dd411b222dd3635,"连姆·尼森,拉尔夫·费因斯,本·金斯利",https://p0.meituan.net/movie/b0d986a8bf89278afbb19f6abaef70f31206570.jpg@160w_220h_1e_1c,69,9.2,：1993-11-30(美国),辛德勒的名单
5eb185c46dd411b222dd3636,"伊莱贾·伍德,伊恩·麦克莱恩,丽芙·泰勒",https://p0.meituan.net/movie/932bdfbef5be3543e6b136246aeb99b8123736.jpg@160w_220h_1e_1c,70,9.2,：2004-03-15,指环王3：王者无敌
5eb185c46dd411b222dd3637,"柳承龙,郑镇荣,朴信惠",https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@160w_220h_1e_1c,71,8.9,：2013-01-23(韩国),7号房的礼物
5eb185c46dd411b222dd3638,"莱昂纳多·迪卡普里奥,渡边谦,约瑟夫·高登-莱维特",https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@160w_220h_1e_1c,72,9.2,：2010-09-01,盗梦空间
5eb185c46dd411b222dd3639,"约翰尼·德普,凯拉·奈特莉,奥兰多·布鲁姆",https://p0.meituan.net/movie/b05b94b28eca53f325ae8d807fcd4ce01798036.jpg@160w_220h_1e_1c,73,8.9,：2003-11-21,加勒比海盗
